order_id;order_date;ship_date;ship_mode;customer_id;sales_rep;location_id;product_id;sales;quantity;discount;profit;order_serial_id
CA-2016-108882;2016-01-09;2016-01-15;Standard Class;LA-16780;Thompson Crawford;93727,Fresno;TEC-AC-10000420;349.95;5;0.0;118.98;3213
CA-2016-108882;2016-01-09;2016-01-15;Standard Class;LA-16780;Jessica Smith;93727,Fresno;TEC-PH-10002726;377.93;9;0.2;141.72;3214
US-2017-108245;2017-09-22;2017-09-27;Standard Class;SH-19975;Alan Ray;77581,Pearland;OFF-EN-10001415;13.39;3;0.2;5.02;3215
US-2017-108245;2017-09-22;2017-09-27;Standard Class;SH-19975;Sheila Stones;77581,Pearland;OFF-BI-10000773;11.23;7;0.8;-18.53;3216
CA-2014-142314;2014-12-23;2014-12-28;Standard Class;SF-20200;Organic;47374,Richmond;OFF-AP-10002350;207.24;11;0.0;58.03;3217
CA-2016-132409;2016-05-26;2016-06-01;Standard Class;TH-21235;Abigail Thompson;19134,Philadelphia;OFF-AR-10001919;1.5;1;0.2;0.17;3218
CA-2016-132409;2016-05-26;2016-06-01;Standard Class;TH-21235;Anne Wu;19134,Philadelphia;OFF-AP-10002082;34.85;2;0.2;6.53;3219
CA-2017-150189;2017-07-08;2017-07-10;First Class;VG-21790;Organic;94403,San Mateo;OFF-LA-10002762;75.18;6;0.0;35.33;3220
CA-2014-114433;2014-05-13;2014-05-17;Standard Class;NP-18325;Organic;94601,Oakland;TEC-AC-10002800;149.97;3;0.0;52.49;3221
CA-2017-104640;2017-11-10;2017-11-16;Standard Class;FH-14275;Anne Wu;10024,New York City;OFF-BI-10003925;931.18;3;0.2;314.27;3222
CA-2017-104640;2017-11-10;2017-11-16;Standard Class;FH-14275;Sheila Stones;10024,New York City;TEC-PH-10002200;430.88;2;0.0;124.96;3223
US-2015-137008;2015-10-02;2015-10-08;Standard Class;JP-15460;Daniel Gates;8701,Lakewood;OFF-PA-10001295;94.85;5;0.0;45.53;3224
US-2015-137008;2015-10-02;2015-10-08;Standard Class;JP-15460;Erica Jones;8701,Lakewood;OFF-EN-10002500;51.12;4;0.0;23.0;3225
US-2015-137008;2015-10-02;2015-10-08;Standard Class;JP-15460;Alan Ray;8701,Lakewood;TEC-AC-10000892;90.0;1;0.0;32.4;3226
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Jessica Smith;85281,Tempe;OFF-PA-10001838;9.41;2;0.2;3.41;3227
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Steve Pepple;85281,Tempe;OFF-FA-10000735;4.67;2;0.2;1.46;3228
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Mary Gerrard;85281,Tempe;TEC-PH-10001760;318.4;2;0.2;107.46;3229
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Jessica Smith;85281,Tempe;OFF-EN-10004846;12.77;6;0.2;4.63;3230
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Daniel Gates;85281,Tempe;OFF-SU-10003567;15.36;2;0.2;-3.26;3231
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Abigail Thompson;85281,Tempe;TEC-PH-10001557;230.38;3;0.2;20.16;3232
CA-2014-108189;2014-10-02;2014-10-05;First Class;ES-14080;Morris Garcia;85281,Tempe;TEC-AC-10003038;7.16;1;0.2;-0.09;3233
CA-2014-154641;2014-08-11;2014-08-16;Standard Class;KL-16645;Organic;10035,New York City;OFF-ST-10004459;375.34;1;0.0;18.77;3234
CA-2017-131625;2017-09-01;2017-09-05;Second Class;BN-11515;Organic;10009,New York City;FUR-FU-10004960;114.9;5;0.0;39.07;3235
US-2017-156356;2017-04-16;2017-04-22;Standard Class;ND-18370;Organic;77095,Houston;OFF-BI-10000632;26.05;3;0.8;-44.28;3236
US-2017-156356;2017-04-16;2017-04-22;Standard Class;ND-18370;Organic;77095,Houston;OFF-BI-10001107;2.9;1;0.8;-4.78;3237
US-2017-156356;2017-04-16;2017-04-22;Standard Class;ND-18370;Organic;77095,Houston;OFF-ST-10002301;32.54;2;0.2;-7.73;3238
CA-2016-138933;2016-04-24;2016-04-27;First Class;JL-15130;Organic;92503,Riverside;OFF-BI-10003355;3.98;1;0.2;1.39;3239
CA-2016-140746;2016-01-15;2016-01-15;Same Day;RC-19825;Organic;6824,Fairfield;FUR-TA-10002903;181.8;1;0.3;-15.58;3240
CA-2016-146836;2016-05-02;2016-05-02;Same Day;CC-12475;Organic;10024,New York City;OFF-ST-10001580;44.94;3;0.0;12.58;3241
CA-2016-146836;2016-05-02;2016-05-02;Same Day;CC-12475;Organic;10024,New York City;OFF-BI-10000315;45.58;3;0.2;15.95;3242
US-2016-127971;2016-11-20;2016-11-27;Standard Class;DW-13195;Alan Ray;77095,Houston;FUR-CH-10003774;318.43;5;0.3;-77.33;3243
US-2016-127971;2016-11-20;2016-11-27;Standard Class;DW-13195;Anne Wu;77095,Houston;TEC-PH-10003095;122.92;7;0.2;46.1;3244
US-2016-127971;2016-11-20;2016-11-27;Standard Class;DW-13195;Daniel Gates;77095,Houston;FUR-FU-10000023;7.07;3;0.6;-2.83;3245
US-2016-140809;2016-02-01;2016-02-03;First Class;CK-12760;Jessica Smith;22204,Arlington;OFF-ST-10002214;56.45;5;0.0;14.68;3246
CA-2017-114524;2017-03-31;2017-04-05;Second Class;EG-13900;Organic;60623,Chicago;OFF-BI-10002799;13.47;13;0.8;-22.9;3247
CA-2017-113355;2017-12-01;2017-12-05;Standard Class;SJ-20215;Organic;75051,Grand Prairie;TEC-PH-10004912;219.8;5;0.2;24.73;3248
CA-2017-113355;2017-12-01;2017-12-05;Standard Class;SJ-20215;Organic;75051,Grand Prairie;FUR-CH-10002602;317.06;3;0.3;-18.12;3249
US-2017-140907;2017-12-10;2017-12-12;Second Class;BP-11185;Sheila Stones;98103,Seattle;TEC-AC-10004510;49.08;3;0.0;4.91;3250
US-2017-140907;2017-12-10;2017-12-12;Second Class;BP-11185;Anne Wu;98103,Seattle;OFF-ST-10000060;324.9;5;0.0;38.99;3251
US-2017-140907;2017-12-10;2017-12-12;Second Class;BP-11185;Jessica Smith;98103,Seattle;OFF-AR-10000799;18.24;3;0.0;5.29;3252
CA-2016-159730;2016-09-17;2016-09-21;Standard Class;SJ-20125;Organic;98103,Seattle;FUR-CH-10004875;113.89;2;0.2;9.97;3253
CA-2016-159730;2016-09-17;2016-09-21;Standard Class;SJ-20125;Organic;98103,Seattle;TEC-PH-10002085;105.58;2;0.2;7.92;3254
CA-2016-157868;2016-12-23;2016-12-29;Standard Class;MC-17590;Jessica Smith;49505,Grand Rapids;OFF-FA-10000992;24.85;7;0.0;11.68;3255
CA-2017-119389;2017-04-17;2017-04-19;First Class;BG-11740;Organic;19120,Philadelphia;FUR-FU-10001473;60.31;3;0.2;5.28;3256
CA-2017-110373;2017-10-27;2017-10-30;Second Class;MA-17560;Organic;60610,Chicago;OFF-AR-10003045;7.06;3;0.2;2.21;3257
CA-2017-110373;2017-10-27;2017-10-30;Second Class;MA-17560;Organic;60610,Chicago;TEC-PH-10001536;27.18;2;0.2;2.04;3258
CA-2016-155474;2016-07-08;2016-07-14;Standard Class;CC-12220;Organic;98105,Seattle;TEC-PH-10001580;107.98;1;0.2;9.45;3259
CA-2016-155474;2016-07-08;2016-07-14;Standard Class;CC-12220;Organic;98105,Seattle;OFF-BI-10004209;19.3;3;0.2;6.03;3260
CA-2015-155453;2015-08-09;2015-08-14;Standard Class;RA-19885;Stella Given;32216,Jacksonville;OFF-LA-10001613;4.61;2;0.2;1.67;3261
US-2016-161844;2016-12-09;2016-12-14;Second Class;DK-12835;Morris Garcia;37064,Franklin;FUR-TA-10001676;79.97;3;0.4;-29.32;3262
US-2016-161844;2016-12-09;2016-12-14;Second Class;DK-12835;Abigail Thompson;37064,Franklin;OFF-BI-10003712;2.95;2;0.7;-2.06;3263
US-2016-162103;2016-11-13;2016-11-17;Standard Class;LB-16795;Organic;60035,Highland Park;OFF-BI-10000285;3.14;2;0.8;-4.7;3264
CA-2014-151554;2014-11-14;2014-11-15;First Class;CM-11815;Sheila Stones;77506,Pasadena;OFF-PA-10004609;20.74;4;0.2;7.26;3265
CA-2014-140662;2014-11-17;2014-11-19;First Class;TS-21205;Abigail Thompson;94109,San Francisco;TEC-AC-10001314;99.98;2;0.0;8.0;3266
CA-2014-140662;2014-11-17;2014-11-19;First Class;TS-21205;Jimmy Grey;94109,San Francisco;OFF-PA-10003395;733.95;7;0.0;352.3;3267
CA-2014-140662;2014-11-17;2014-11-19;First Class;TS-21205;Erica Jones;94109,San Francisco;OFF-AP-10001242;241.44;3;0.0;72.43;3268
CA-2016-122518;2016-03-04;2016-03-08;Second Class;RF-19345;Thompson Crawford;33180,Miami;OFF-LA-10001641;10.08;4;0.2;3.53;3269
US-2014-126571;2014-10-11;2014-10-15;Standard Class;JF-15565;Organic;19120,Philadelphia;OFF-ST-10003816;281.9;2;0.2;10.57;3270
US-2014-126571;2014-10-11;2014-10-15;Standard Class;JF-15565;Organic;19120,Philadelphia;OFF-EN-10002230;201.43;3;0.2;67.98;3271
CA-2014-143840;2014-05-22;2014-05-29;Standard Class;EH-14185;Organic;35601,Decatur;TEC-PH-10002660;135.98;2;0.0;34.0;3272
CA-2014-143840;2014-05-22;2014-05-29;Standard Class;EH-14185;Organic;35601,Decatur;TEC-PH-10003171;44.95;1;0.0;12.59;3273
CA-2014-115980;2014-07-15;2014-07-19;Standard Class;VW-21775;Anne Wu;57103,Sioux Falls;TEC-AC-10003709;2.97;3;0.0;1.31;3274
CA-2014-115980;2014-07-15;2014-07-19;Standard Class;VW-21775;Alan Ray;57103,Sioux Falls;OFF-FA-10000304;6.54;3;0.0;2.68;3275
CA-2015-155145;2015-12-27;2015-12-29;Second Class;KN-16450;Mary Gerrard;93277,Visalia;TEC-AC-10003709;7.92;8;0.0;3.48;3276
CA-2015-146038;2015-02-09;2015-02-16;Standard Class;SJ-20215;Organic;90049,Los Angeles;FUR-CH-10002774;203.92;5;0.2;22.94;3277
CA-2017-133865;2017-05-08;2017-05-12;Standard Class;PS-19045;Organic;90032,Los Angeles;TEC-CO-10001046;3359.95;6;0.2;1049.99;3278
CA-2017-116358;2017-11-02;2017-11-06;Standard Class;KM-16225;Mary Gerrard;66212,Overland Park;OFF-FA-10003495;18.24;3;0.0;9.12;3279
CA-2017-116358;2017-11-02;2017-11-06;Standard Class;KM-16225;Abigail Thompson;66212,Overland Park;OFF-AR-10004685;27.78;6;0.0;9.17;3280
CA-2014-102988;2014-04-05;2014-04-09;Second Class;GM-14695;Morris Garcia;22304,Alexandria;OFF-AR-10004757;22.96;7;0.0;7.58;3281
CA-2014-102988;2014-04-05;2014-04-09;Second Class;GM-14695;Morris Garcia;22304,Alexandria;TEC-PH-10001615;28.99;1;0.0;8.41;3282
CA-2014-102988;2014-04-05;2014-04-09;Second Class;GM-14695;Steve Pepple;22304,Alexandria;OFF-PA-10003349;12.96;2;0.0;6.35;3283
CA-2014-102988;2014-04-05;2014-04-09;Second Class;GM-14695;Stella Given;22304,Alexandria;OFF-AR-10000127;22.96;7;0.0;6.66;3284
CA-2014-102988;2014-04-05;2014-04-09;Second Class;GM-14695;Morris Garcia;22304,Alexandria;OFF-SU-10002881;4164.05;5;0.0;83.28;3285
US-2014-117170;2014-09-17;2014-09-24;Standard Class;KT-16465;Organic;27604,Raleigh;TEC-AC-10001109;47.98;2;0.2;13.2;3286
US-2014-117170;2014-09-17;2014-09-24;Standard Class;KT-16465;Organic;27604,Raleigh;OFF-PA-10000682;4.62;1;0.2;1.68;3287
CA-2014-159478;2014-09-30;2014-10-06;Standard Class;MH-17785;Sheila Stones;10035,New York City;FUR-FU-10000221;15.24;3;0.0;5.18;3288
CA-2014-103702;2014-09-12;2014-09-17;Standard Class;AF-10885;Organic;45014,Fairfield;OFF-BI-10002429;63.92;7;0.7;-46.88;3289
CA-2017-150525;2017-02-20;2017-02-25;Standard Class;JP-16135;Organic;74403,Muskogee;OFF-AR-10002375;6.56;2;0.0;1.9;3290
CA-2017-150525;2017-02-20;2017-02-25;Standard Class;JP-16135;Organic;74403,Muskogee;OFF-AP-10000595;13.11;3;0.0;3.41;3291
CA-2015-157770;2015-12-13;2015-12-15;First Class;RD-19585;Organic;92592,Temecula;TEC-PH-10001530;494.38;3;0.2;49.44;3292
CA-2015-157770;2015-12-13;2015-12-15;First Class;RD-19585;Organic;92592,Temecula;OFF-BI-10000050;29.2;5;0.2;9.86;3293
CA-2015-157770;2015-12-13;2015-12-15;First Class;RD-19585;Organic;92592,Temecula;TEC-AC-10001552;248.85;5;0.0;27.37;3294
CA-2015-157770;2015-12-13;2015-12-15;First Class;RD-19585;Organic;92592,Temecula;TEC-AC-10003399;36.24;1;0.0;15.22;3295
CA-2016-167290;2016-10-30;2016-11-04;Standard Class;JF-15295;Organic;48310,Sterling Heights;OFF-AR-10004078;11.68;2;0.0;3.5;3296
CA-2014-106264;2014-12-26;2014-12-30;Standard Class;CK-12595;Organic;92024,San Diego;OFF-SU-10002189;11.91;3;0.0;0.12;3297
CA-2014-106264;2014-12-26;2014-12-30;Standard Class;CK-12595;Organic;92024,San Diego;FUR-FU-10001852;3.48;2;0.0;1.11;3298
CA-2014-138023;2014-08-15;2014-08-18;First Class;KH-16510;Organic;75081,Dallas;OFF-BI-10003638;30.96;8;0.8;-52.63;3299
CA-2017-113418;2017-10-01;2017-10-03;First Class;CM-12655;Organic;10035,New York City;TEC-MA-10002428;1704.89;11;0.0;767.2;3300
US-2015-110569;2015-05-23;2015-05-30;Standard Class;EB-13870;Organic;85023,Phoenix;OFF-BI-10001036;19.19;7;0.7;-12.8;3301
US-2015-110569;2015-05-23;2015-05-30;Standard Class;EB-13870;Organic;85023,Phoenix;OFF-AP-10004708;121.79;4;0.2;13.7;3302
CA-2017-136308;2017-11-16;2017-11-16;Same Day;MW-18235;Anne Wu;94122,San Francisco;TEC-MA-10000488;1919.98;3;0.2;216.0;3303
US-2014-159926;2014-11-18;2014-11-22;Standard Class;CS-11950;Organic;19140,Philadelphia;OFF-BI-10003656;51.0;1;0.7;-40.8;3304
US-2014-159926;2014-11-18;2014-11-22;Standard Class;CS-11950;Organic;19140,Philadelphia;OFF-ST-10003656;76.79;1;0.2;-16.32;3305
US-2014-159926;2014-11-18;2014-11-22;Standard Class;CS-11950;Organic;19140,Philadelphia;TEC-PH-10001128;539.96;6;0.4;-107.99;3306
US-2014-159926;2014-11-18;2014-11-22;Standard Class;CS-11950;Organic;19140,Philadelphia;FUR-FU-10001473;60.31;3;0.2;5.28;3307
US-2014-159926;2014-11-18;2014-11-22;Standard Class;CS-11950;Organic;19140,Philadelphia;OFF-BI-10004656;1.94;3;0.7;-1.43;3308
CA-2014-104738;2014-12-30;2015-01-01;Second Class;SP-20620;Anne Wu;78041,Laredo;OFF-EN-10004955;12.98;3;0.2;4.71;3309
CA-2014-104738;2014-12-30;2015-01-01;Second Class;SP-20620;Stella Given;78041,Laredo;TEC-PH-10002468;217.58;2;0.2;19.04;3310
CA-2014-104738;2014-12-30;2015-01-01;Second Class;SP-20620;Jessica Smith;78041,Laredo;TEC-PH-10000576;328.78;3;0.2;28.77;3311
CA-2014-104738;2014-12-30;2015-01-01;Second Class;SP-20620;Stella Given;78041,Laredo;OFF-BI-10002160;2.29;3;0.8;-3.66;3312
CA-2014-104738;2014-12-30;2015-01-01;Second Class;SP-20620;Jessica Smith;78041,Laredo;TEC-AC-10003628;47.98;2;0.2;14.4;3313
CA-2015-144386;2015-11-05;2015-11-11;Standard Class;GT-14635;Erica Jones;10009,New York City;OFF-BI-10001116;25.34;6;0.2;8.87;3314
CA-2016-111416;2016-09-17;2016-09-22;Standard Class;LW-17215;Organic;10035,New York City;OFF-BI-10002026;232.4;5;0.2;78.44;3315
CA-2016-162747;2016-03-20;2016-03-25;Second Class;AH-10030;Thompson Crawford;39503,Gulfport;FUR-FU-10003691;86.45;7;0.0;38.04;3316
US-2014-133130;2014-09-27;2014-10-01;Standard Class;TH-21100;Organic;92037,San Diego;FUR-CH-10002602;603.92;5;0.2;45.29;3317
US-2014-133130;2014-09-27;2014-10-01;Standard Class;TH-21100;Organic;92037,San Diego;OFF-PA-10000675;81.98;2;0.0;40.17;3318
CA-2017-169978;2017-12-24;2017-12-28;Standard Class;HG-15025;Organic;11572,Oceanside;FUR-CH-10002602;271.76;2;0.1;48.31;3319
CA-2017-169978;2017-12-24;2017-12-28;Standard Class;HG-15025;Organic;11572,Oceanside;OFF-BI-10001900;14.38;3;0.2;4.85;3320
CA-2017-161739;2017-11-10;2017-11-15;Second Class;EB-13750;Sheila Stones;78664,Round Rock;FUR-FU-10001468;341.96;5;0.6;-427.45;3321
CA-2015-165057;2015-09-11;2015-09-15;Standard Class;SC-20725;Organic;92374,Redlands;OFF-AR-10004648;181.35;9;0.0;48.96;3322
CA-2015-165057;2015-09-11;2015-09-15;Standard Class;SC-20725;Organic;92374,Redlands;OFF-LA-10003190;8.64;3;0.0;4.23;3323
CA-2014-134551;2014-12-20;2014-12-25;Standard Class;TS-21505;Organic;38401,Columbia;OFF-AP-10004868;43.51;7;0.2;3.81;3324
CA-2014-134551;2014-12-20;2014-12-25;Standard Class;TS-21505;Organic;38401,Columbia;FUR-CH-10004287;662.88;3;0.2;74.57;3325
CA-2014-134551;2014-12-20;2014-12-25;Standard Class;TS-21505;Organic;38401,Columbia;OFF-PA-10002689;25.92;5;0.2;9.07;3326
CA-2015-120810;2015-07-23;2015-07-27;Standard Class;TH-21550;Organic;10009,New York City;OFF-AP-10002892;68.94;3;0.0;20.68;3327
CA-2015-120810;2015-07-23;2015-07-27;Standard Class;TH-21550;Organic;10009,New York City;FUR-FU-10002253;128.82;3;0.0;50.24;3328
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;OFF-BI-10001359;896.99;5;0.8;-1480.03;3329
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;OFF-BI-10001267;1.23;1;0.8;-1.97;3330
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;OFF-AR-10003582;67.56;3;0.2;6.76;3331
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;OFF-PA-10003724;21.72;5;0.2;7.87;3332
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;OFF-PA-10001033;262.34;8;0.2;95.1;3333
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;TEC-PH-10003505;148.48;2;0.2;16.7;3334
CA-2014-165309;2014-11-11;2014-11-15;Standard Class;KD-16270;Organic;77095,Houston;TEC-PH-10004959;241.18;3;0.2;15.07;3335
CA-2017-122595;2017-12-14;2017-12-20;Standard Class;GM-14455;Organic;60653,Chicago;TEC-AC-10000474;227.98;3;0.2;28.5;3336
CA-2017-122595;2017-12-14;2017-12-20;Standard Class;GM-14455;Organic;60653,Chicago;TEC-PH-10003095;52.68;3;0.2;19.76;3337
CA-2017-122595;2017-12-14;2017-12-20;Standard Class;GM-14455;Organic;60653,Chicago;FUR-FU-10002963;2.03;1;0.6;-1.32;3338
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;OFF-AR-10000203;17.12;4;0.0;4.96;3339
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;TEC-PH-10004667;431.97;4;0.2;37.8;3340
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;FUR-FU-10000193;129.92;4;0.0;10.39;3341
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;FUR-TA-10001539;568.73;3;0.2;28.44;3342
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;OFF-BI-10000962;117.14;9;0.2;42.46;3343
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;OFF-AP-10002867;203.52;3;0.0;54.95;3344
US-2017-109253;2017-08-21;2017-08-22;First Class;PR-18880;Organic;94601,Oakland;OFF-LA-10001158;51.75;5;0.0;24.84;3345
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;OFF-PA-10000675;122.97;3;0.0;60.26;3346
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;FUR-TA-10001307;244.62;1;0.3;20.97;3347
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;TEC-PH-10000011;59.97;3;0.0;28.79;3348
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;OFF-PA-10002666;81.54;9;0.0;36.69;3349
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;OFF-FA-10000735;11.68;4;0.0;5.26;3350
CA-2016-145982;2016-08-27;2016-09-01;Second Class;TB-21055;Organic;2169,Quincy;OFF-BI-10000174;29.0;5;0.0;13.92;3351
CA-2015-112014;2015-08-13;2015-08-20;Standard Class;ON-18715;Stella Given;92399,Yucaipa;OFF-AR-10003156;50.8;5;0.0;13.21;3352
CA-2017-154732;2017-11-05;2017-11-07;First Class;AH-10195;Abigail Thompson;60623,Chicago;OFF-BI-10000474;16.03;5;0.8;-25.65;3353
US-2016-157308;2016-08-17;2016-08-21;Standard Class;NM-18520;Organic;98105,Seattle;OFF-BI-10003712;15.71;4;0.2;5.7;3354
CA-2016-147536;2016-12-26;2016-12-31;Standard Class;AR-10510;Organic;10024,New York City;TEC-AC-10003280;89.97;3;0.0;18.89;3355
US-2014-134733;2014-09-23;2014-09-28;Standard Class;BM-11650;Abigail Thompson;92037,San Diego;FUR-BO-10002916;436.0;3;0.15;20.52;3356
US-2014-134733;2014-09-23;2014-09-28;Standard Class;BM-11650;Alan Ray;92037,San Diego;TEC-PH-10002726;83.98;2;0.2;31.49;3357
US-2014-150434;2014-07-19;2014-07-24;Standard Class;CA-12310;Morris Garcia;6010,Bristol;TEC-PH-10000895;359.98;2;0.0;93.59;3358
US-2014-150434;2014-07-19;2014-07-24;Standard Class;CA-12310;Alan Ray;6010,Bristol;FUR-TA-10004152;70.56;1;0.3;-4.03;3359
US-2014-150434;2014-07-19;2014-07-24;Standard Class;CA-12310;Alan Ray;6010,Bristol;OFF-BI-10003694;20.88;2;0.0;9.6;3360
US-2014-150434;2014-07-19;2014-07-24;Standard Class;CA-12310;Jessica Smith;6010,Bristol;OFF-BI-10002160;3.81;1;0.0;1.83;3361
CA-2017-100335;2017-09-07;2017-09-13;Standard Class;NF-18595;Organic;60610,Chicago;OFF-PA-10001685;73.01;9;0.2;26.47;3362
CA-2016-139234;2016-05-06;2016-05-10;Standard Class;AF-10870;Organic;60610,Chicago;OFF-BI-10000773;3.21;2;0.8;-5.29;3363
CA-2016-139234;2016-05-06;2016-05-10;Standard Class;AF-10870;Organic;60610,Chicago;TEC-AC-10004510;26.18;2;0.2;-3.27;3364
US-2015-142020;2015-06-04;2015-06-08;Second Class;TC-21535;Organic;10024,New York City;OFF-PA-10004569;30.44;4;0.0;14.31;3365
US-2015-142020;2015-06-04;2015-06-08;Second Class;TC-21535;Organic;10024,New York City;FUR-FU-10000672;35.28;3;0.0;12.0;3366
CA-2015-139962;2015-12-13;2015-12-20;Standard Class;Dp-13240;Organic;2151,Revere;OFF-PA-10004451;19.44;3;0.0;9.33;3367
CA-2015-139962;2015-12-13;2015-12-20;Standard Class;Dp-13240;Organic;2151,Revere;OFF-BI-10004738;37.88;2;0.0;18.94;3368
CA-2016-130050;2016-07-16;2016-07-18;Second Class;MC-17425;Daniel Gates;77036,Houston;FUR-FU-10001940;9.55;3;0.6;-3.82;3369
CA-2014-115161;2014-01-31;2014-02-02;First Class;LC-17050;Organic;92691,Mission Viejo;FUR-BO-10003966;290.67;2;0.15;3.42;3370
CA-2014-165379;2014-07-09;2014-07-15;Standard Class;BM-11650;Anne Wu;75217,Dallas;OFF-PA-10003072;10.37;2;0.2;3.63;3371
CA-2014-165379;2014-07-09;2014-07-15;Standard Class;BM-11650;Morris Garcia;75217,Dallas;OFF-PA-10002245;14.35;3;0.2;4.49;3372
CA-2015-115511;2015-11-21;2015-11-25;Standard Class;NW-18400;Organic;89115,Las Vegas;FUR-BO-10002598;141.96;2;0.0;41.17;3373
CA-2015-115511;2015-11-21;2015-11-25;Standard Class;NW-18400;Organic;89115,Las Vegas;OFF-BI-10002225;66.05;4;0.2;23.12;3374
CA-2016-134887;2016-03-25;2016-03-25;Same Day;TB-21280;Organic;73071,Norman;TEC-AC-10003832;1287.45;5;0.0;244.62;3375
CA-2017-123778;2017-09-23;2017-09-30;Standard Class;BS-11755;Organic;94122,San Francisco;OFF-BI-10000822;25.82;6;0.2;9.04;3376
CA-2017-123778;2017-09-23;2017-09-30;Standard Class;BS-11755;Organic;94122,San Francisco;OFF-AP-10001242;160.96;2;0.0;48.29;3377
CA-2015-161718;2015-12-04;2015-12-10;Standard Class;SO-20335;Organic;11550,Hempstead;FUR-FU-10002445;28.44;3;0.0;11.38;3378
CA-2015-161718;2015-12-04;2015-12-10;Standard Class;SO-20335;Organic;11550,Hempstead;FUR-CH-10002372;364.41;5;0.1;8.1;3379
CA-2015-161718;2015-12-04;2015-12-10;Standard Class;SO-20335;Organic;11550,Hempstead;TEC-PH-10000376;39.96;4;0.0;10.39;3380
CA-2015-161718;2015-12-04;2015-12-10;Standard Class;SO-20335;Organic;11550,Hempstead;FUR-CH-10002965;361.76;2;0.1;68.33;3381
CA-2016-100671;2016-11-01;2016-11-04;First Class;CS-12490;Steve Pepple;77301,Conroe;OFF-ST-10004950;111.67;9;0.2;6.98;3382
CA-2017-142867;2017-03-17;2017-03-21;Standard Class;PO-19180;Organic;77095,Houston;OFF-BI-10003166;13.78;6;0.8;-22.04;3383
CA-2017-142867;2017-03-17;2017-03-21;Standard Class;PO-19180;Organic;77095,Houston;OFF-PA-10004610;10.27;3;0.2;3.21;3384
CA-2017-103156;2017-11-23;2017-11-24;First Class;TD-20995;Organic;19120,Philadelphia;FUR-FU-10000320;24.05;9;0.2;7.21;3385
US-2017-162208;2017-08-27;2017-08-30;First Class;SP-20620;Steve Pepple;33614,Tampa;OFF-EN-10004030;2.9;1;0.2;0.98;3386
CA-2015-130659;2015-12-04;2015-12-09;Second Class;MS-17365;Organic;10035,New York City;OFF-EN-10004147;17.94;3;0.0;8.79;3387
CA-2015-130659;2015-12-04;2015-12-09;Second Class;MS-17365;Organic;10035,New York City;FUR-CH-10003535;384.17;7;0.1;29.88;3388
CA-2015-130659;2015-12-04;2015-12-09;Second Class;MS-17365;Organic;10035,New York City;TEC-PH-10004586;1799.75;5;0.0;539.93;3389
CA-2017-148404;2017-10-07;2017-10-11;Standard Class;Dp-13240;Organic;28205,Charlotte;OFF-ST-10003208;580.67;4;0.2;65.33;3390
CA-2017-148404;2017-10-07;2017-10-11;Standard Class;Dp-13240;Organic;28205,Charlotte;OFF-FA-10003112;18.94;3;0.2;5.92;3391
CA-2017-148404;2017-10-07;2017-10-11;Standard Class;Dp-13240;Organic;28205,Charlotte;TEC-PH-10004447;222.38;2;0.2;16.68;3392
